sale_date,item_id,quantity
2024-03-24,ITEM_002,6
2024-03-25,ITEM_010,12
2024-03-25,ITEM_005,2
2024-03-25,ITEM_005,15
2024-03-25,ITEM_004,15
2024-03-25,ITEM_007,6
2024-03-25,ITEM_002,12
2024-03-25,ITEM_005,11
2024-03-25,ITEM_007,16
2024-03-25,ITEM_005,15
2024-03-26,ITEM_004,11
2024-03-26,ITEM_003,15
2024-03-26,ITEM_004,13
2024-03-26,ITEM_006,19
2024-03-26,ITEM_002,14
2024-03-26,ITEM_004,16
2024-03-26,ITEM_005,14
2024-03-26,ITEM_003,8
2024-03-26,ITEM_010,4
2024-03-26,ITEM_002,2
2024-03-26,ITEM_001,13
2024-03-26,ITEM_004,11
2024-03-26,ITEM_007,12
2024-03-27,ITEM_007,13
2024-03-27,ITEM_007,17
2024-03-27,ITEM_010,10
2024-03-27,ITEM_008,4
2024-03-27,ITEM_004,4
2024-03-27,ITEM_006,7
2024-03-27,ITEM_006,1
2024-03-27,ITEM_008,13
2024-03-27,ITEM_010,15
2024-03-27,ITEM_007,9
2024-03-27,ITEM_010,9
2024-03-27,ITEM_010,10
2024-03-27,ITEM_008,16
2024-03-27,ITEM_001,5
2024-03-28,ITEM_002,19
2024-03-28,ITEM_004,7
2024-03-28,ITEM_010,18
2024-03-28,ITEM_003,4
2024-03-28,ITEM_010,1
2024-03-28,ITEM_007,18
2024-03-28,ITEM_005,15
2024-03-28,ITEM_001,3
2024-03-29,ITEM_001,17
2024-03-29,ITEM_006,16
2024-03-29,ITEM_005,15
2024-03-29,ITEM_003,7
2024-03-29,ITEM_010,9
2024-03-29,ITEM_009,2
2024-03-30,ITEM_007,18
2024-03-30,ITEM_003,10
2024-03-30,ITEM_006,7
2024-03-30,ITEM_009,17
2024-03-30,ITEM_007,14
2024-03-30,ITEM_003,4
2024-03-30,ITEM_010,6
2024-03-31,ITEM_007,13
2024-03-31,ITEM_004,8
2024-03-31,ITEM_005,1
2024-03-31,ITEM_004,3
2024-03-31,ITEM_009,8
2024-03-31,ITEM_001,6
2024-03-31,ITEM_009,7
2024-03-31,ITEM_004,13
2024-03-31,ITEM_001,2
2024-03-31,ITEM_005,12
2024-03-31,ITEM_005,8
2024-03-31,ITEM_006,8
2024-03-31,ITEM_002,3
2024-03-31,ITEM_006,12
2024-04-01,ITEM_003,6
2024-04-01,ITEM_002,12
2024-04-01,ITEM_002,6
2024-04-01,ITEM_001,3
2024-04-01,ITEM_002,8
2024-04-01,ITEM_006,12
2024-04-01,ITEM_010,4
2024-04-01,ITEM_005,13
2024-04-01,ITEM_009,16
2024-04-01,ITEM_010,16
2024-04-01,ITEM_001,16
2024-04-01,ITEM_008,3
2024-04-01,ITEM_007,19
2024-04-01,ITEM_008,5
2024-04-02,ITEM_008,12
2024-04-02,ITEM_001,6
2024-04-02,ITEM_006,18
2024-04-02,ITEM_008,7
2024-04-02,ITEM_001,16
2024-04-02,ITEM_006,2
2024-04-02,ITEM_004,1
2024-04-02,ITEM_007,18
2024-04-03,ITEM_009,2
2024-04-03,ITEM_009,9
2024-04-03,ITEM_001,11
2024-04-03,ITEM_003,4
2024-04-03,ITEM_002,6
2024-04-03,ITEM_003,11
2024-04-04,ITEM_005,10
2024-04-04,ITEM_001,10
2024-04-04,ITEM_006,18
2024-04-04,ITEM_003,10
2024-04-04,ITEM_006,3
2024-04-04,ITEM_007,14
2024-04-04,ITEM_009,15
2024-04-04,ITEM_005,3
2024-04-04,ITEM_002,2
2024-04-04,ITEM_003,18
2024-04-05,ITEM_002,10
2024-04-05,ITEM_009,2
2024-04-05,ITEM_009,1
2024-04-05,ITEM_004,14
2024-04-05,ITEM_001,14
2024-04-05,ITEM_006,14
2024-04-05,ITEM_004,3
2024-04-05,ITEM_003,9
2024-04-06,ITEM_009,13
2024-04-06,ITEM_005,2
2024-04-06,ITEM_008,2
2024-04-06,ITEM_004,15
2024-04-06,ITEM_004,13
2024-04-06,ITEM_004,18
2024-04-06,ITEM_006,11
2024-04-06,ITEM_002,19
2024-04-06,ITEM_003,5
2024-04-06,ITEM_003,2
2024-04-07,ITEM_009,2
2024-04-07,ITEM_002,15
2024-04-07,ITEM_009,19
2024-04-07,ITEM_009,3
2024-04-07,ITEM_005,9
2024-04-07,ITEM_003,7
2024-04-07,ITEM_001,4
2024-04-07,ITEM_004,7
2024-04-07,ITEM_008,17
2024-04-07,ITEM_005,7
2024-04-07,ITEM_004,4
2024-04-07,ITEM_006,7
2024-04-07,ITEM_002,5
2024-04-07,ITEM_004,3
2024-04-08,ITEM_006,14
2024-04-08,ITEM_007,5
2024-04-08,ITEM_006,5
2024-04-08,ITEM_007,2
2024-04-08,ITEM_005,6
2024-04-08,ITEM_005,10
2024-04-08,ITEM_007,7
2024-04-08,ITEM_005,1
2024-04-08,ITEM_005,18
2024-04-08,ITEM_005,18
2024-04-08,ITEM_005,13
2024-04-09,ITEM_001,3
2024-04-09,ITEM_001,11
2024-04-09,ITEM_005,4
2024-04-09,ITEM_002,16
2024-04-09,ITEM_002,8
2024-04-09,ITEM_003,9
2024-04-09,ITEM_004,6
2024-04-09,ITEM_010,10
2024-04-10,ITEM_009,17
2024-04-10,ITEM_008,9
2024-04-10,ITEM_009,1
2024-04-10,ITEM_002,16
2024-04-10,ITEM_001,10
2024-04-11,ITEM_010,8
2024-04-11,ITEM_005,11
2024-04-11,ITEM_007,2
2024-04-11,ITEM_008,8
2024-04-11,ITEM_001,15
2024-04-11,ITEM_001,13
2024-04-12,ITEM_005,12
2024-04-12,ITEM_001,5
2024-04-12,ITEM_008,13
2024-04-12,ITEM_008,11
2024-04-12,ITEM_001,13
2024-04-12,ITEM_003,3
2024-04-12,ITEM_008,17
2024-04-13,ITEM_004,8
2024-04-13,ITEM_010,14
2024-04-13,ITEM_004,11
2024-04-13,ITEM_004,15
2024-04-13,ITEM_003,7
2024-04-13,ITEM_003,19
2024-04-13,ITEM_010,5
2024-04-13,ITEM_005,8
2024-04-13,ITEM_010,6
2024-04-14,ITEM_008,8
2024-04-14,ITEM_009,9
2024-04-14,ITEM_002,15
2024-04-14,ITEM_002,3
2024-04-14,ITEM_001,4
2024-04-15,ITEM_009,9
2024-04-15,ITEM_009,18
2024-04-15,ITEM_010,4
2024-04-15,ITEM_008,2
2024-04-15,ITEM_006,13
2024-04-15,ITEM_005,16
2024-04-15,ITEM_002,11
2024-04-15,ITEM_010,15
2024-04-16,ITEM_008,18
2024-04-16,ITEM_007,9
2024-04-16,ITEM_009,8
2024-04-16,ITEM_010,18
2024-04-16,ITEM_006,12
2024-04-17,ITEM_001,3
2024-04-17,ITEM_010,7
2024-04-17,ITEM_001,12
2024-04-17,ITEM_009,15
2024-04-17,ITEM_002,13
2024-04-17,ITEM_005,8
2024-04-17,ITEM_008,14
2024-04-18,ITEM_007,12
2024-04-18,ITEM_006,11
2024-04-18,ITEM_009,13
2024-04-18,ITEM_002,2
2024-04-18,ITEM_005,15
2024-04-18,ITEM_004,18
2024-04-18,ITEM_003,12
2024-04-18,ITEM_006,11
2024-04-18,ITEM_005,1
2024-04-18,ITEM_008,3
2024-04-18,ITEM_006,19
2024-04-19,ITEM_007,12
2024-04-19,ITEM_009,5
2024-04-19,ITEM_008,10
2024-04-19,ITEM_010,16
2024-04-19,ITEM_008,1
2024-04-19,ITEM_005,3
2024-04-19,ITEM_001,4
2024-04-19,ITEM_008,3
2024-04-19,ITEM_010,2
2024-04-19,ITEM_009,10
2024-04-19,ITEM_005,14
2024-04-20,ITEM_002,9
2024-04-20,ITEM_009,4
2024-04-20,ITEM_006,10
2024-04-20,ITEM_010,12
2024-04-20,ITEM_001,14
2024-04-20,ITEM_009,2
2024-04-20,ITEM_005,11
2024-04-20,ITEM_003,6
2024-04-20,ITEM_008,19
2024-04-20,ITEM_005,4
2024-04-20,ITEM_004,10
2024-04-21,ITEM_006,3
2024-04-21,ITEM_010,5
2024-04-21,ITEM_006,8
2024-04-21,ITEM_007,10
2024-04-21,ITEM_006,14
2024-04-21,ITEM_004,13
2024-04-21,ITEM_004,17
2024-04-21,ITEM_007,7
2024-04-21,ITEM_004,14
2024-04-21,ITEM_003,5
2024-04-21,ITEM_010,4
2024-04-21,ITEM_008,2
2024-04-22,ITEM_003,19
2024-04-22,ITEM_001,14
2024-04-22,ITEM_003,13
2024-04-22,ITEM_010,6
2024-04-22,ITEM_005,4
2024-04-22,ITEM_003,16
2024-04-23,ITEM_007,17
2024-04-23,ITEM_007,1
2024-04-23,ITEM_002,17
2024-04-23,ITEM_009,13
2024-04-23,ITEM_001,17
2024-04-23,ITEM_006,4
2024-04-23,ITEM_004,16
2024-04-23,ITEM_006,15
2024-04-24,ITEM_007,9
2024-04-24,ITEM_010,16
2024-04-24,ITEM_005,10
2024-04-24,ITEM_002,3
2024-04-24,ITEM_001,13
2024-04-24,ITEM_006,17
2024-04-24,ITEM_003,19
2024-04-24,ITEM_010,3
2024-04-24,ITEM_010,19
2024-04-24,ITEM_005,5
2024-04-24,ITEM_004,17
2024-04-24,ITEM_005,10
2024-04-24,ITEM_005,4
2024-04-24,ITEM_006,4
2024-04-24,ITEM_007,7
2024-04-25,ITEM_003,1
2024-04-25,ITEM_008,4
2024-04-25,ITEM_006,9
2024-04-25,ITEM_006,14
2024-04-25,ITEM_009,4
2024-04-25,ITEM_005,12
2024-04-26,ITEM_006,7
2024-04-26,ITEM_003,14
2024-04-26,ITEM_008,10
2024-04-26,ITEM_006,10
2024-04-26,ITEM_009,13
2024-04-26,ITEM_006,12
2024-04-26,ITEM_009,13
2024-04-26,ITEM_004,11
2024-04-26,ITEM_004,18
2024-04-26,ITEM_010,11
2024-04-26,ITEM_009,4
2024-04-26,ITEM_002,1
2024-04-26,ITEM_007,6
2024-04-26,ITEM_002,11
2024-04-27,ITEM_008,15
2024-04-27,ITEM_007,10
2024-04-27,ITEM_010,12
2024-04-27,ITEM_008,14
2024-04-27,ITEM_009,5
2024-04-27,ITEM_010,18
2024-04-27,ITEM_005,3
2024-04-27,ITEM_007,5
2024-04-28,ITEM_001,19
2024-04-28,ITEM_003,12
2024-04-28,ITEM_009,9
2024-04-28,ITEM_001,18
2024-04-28,ITEM_005,4
2024-04-28,ITEM_010,7
2024-04-28,ITEM_006,1
2024-04-28,ITEM_001,2
2024-04-28,ITEM_010,11
2024-04-28,ITEM_009,7
2024-04-28,ITEM_006,17
2024-04-28,ITEM_001,2
2024-04-29,ITEM_006,2
2024-04-29,ITEM_001,10
2024-04-29,ITEM_005,5
2024-04-29,ITEM_002,16
2024-04-29,ITEM_009,2
2024-04-29,ITEM_010,2
2024-04-29,ITEM_003,7
2024-04-29,ITEM_006,12
2024-04-29,ITEM_008,15
2024-04-29,ITEM_008,6
2024-04-30,ITEM_010,3
2024-04-30,ITEM_003,17
2024-04-30,ITEM_007,4
2024-04-30,ITEM_004,15
2024-04-30,ITEM_008,8
2024-04-30,ITEM_005,15
2024-04-30,ITEM_006,14
2024-04-30,ITEM_009,8
2024-04-30,ITEM_010,17
2024-04-30,ITEM_002,3
2024-04-30,ITEM_008,12
2024-04-30,ITEM_001,10
2024-04-30,ITEM_004,3
2024-04-30,ITEM_006,7
2024-04-30,ITEM_004,18
2024-05-01,ITEM_003,5
2024-05-01,ITEM_003,11
2024-05-01,ITEM_008,12
2024-05-01,ITEM_010,8
2024-05-01,ITEM_008,9
2024-05-01,ITEM_004,5
2024-05-01,ITEM_005,8
2024-05-01,ITEM_007,9
2024-05-01,ITEM_008,18
2024-05-01,ITEM_010,6
2024-05-01,ITEM_002,7
2024-05-01,ITEM_003,13
2024-05-01,ITEM_003,18
2024-05-01,ITEM_008,6
2024-05-01,ITEM_001,1
2024-05-02,ITEM_008,5
2024-05-02,ITEM_005,4
2024-05-02,ITEM_006,14
2024-05-02,ITEM_006,19
2024-05-02,ITEM_009,12
2024-05-02,ITEM_007,16
2024-05-02,ITEM_001,13
2024-05-02,ITEM_007,13
2024-05-02,ITEM_002,4
2024-05-02,ITEM_006,5
2024-05-02,ITEM_009,3
2024-05-03,ITEM_004,2
2024-05-03,ITEM_010,5
2024-05-03,ITEM_003,9
2024-05-03,ITEM_004,6
2024-05-03,ITEM_002,6
2024-05-04,ITEM_009,11
2024-05-04,ITEM_002,15
2024-05-04,ITEM_009,2
2024-05-04,ITEM_006,3
2024-05-04,ITEM_010,16
2024-05-04,ITEM_005,1
2024-05-04,ITEM_005,3
2024-05-05,ITEM_002,9
2024-05-05,ITEM_003,15
2024-05-05,ITEM_002,11
2024-05-05,ITEM_009,16
2024-05-05,ITEM_006,17
2024-05-05,ITEM_005,12
2024-05-05,ITEM_003,1
2024-05-05,ITEM_004,16
2024-05-06,ITEM_002,3
2024-05-06,ITEM_008,15
2024-05-06,ITEM_007,6
2024-05-06,ITEM_009,1
2024-05-06,ITEM_008,3
2024-05-06,ITEM_004,15
2024-05-07,ITEM_005,3
2024-05-07,ITEM_009,14
2024-05-07,ITEM_004,14
2024-05-07,ITEM_004,12
2024-05-07,ITEM_001,7
2024-05-07,ITEM_009,3
2024-05-07,ITEM_002,19
2024-05-07,ITEM_001,6
2024-05-07,ITEM_007,2
2024-05-07,ITEM_008,14
2024-05-08,ITEM_004,8
2024-05-08,ITEM_003,19
2024-05-08,ITEM_004,17
2024-05-08,ITEM_009,8
2024-05-08,ITEM_008,14
2024-05-08,ITEM_010,6
2024-05-08,ITEM_007,16
2024-05-08,ITEM_009,19
2024-05-08,ITEM_003,3
2024-05-08,ITEM_010,19
2024-05-09,ITEM_004,13
2024-05-09,ITEM_007,14
2024-05-09,ITEM_009,19
2024-05-09,ITEM_004,14
2024-05-09,ITEM_008,6
2024-05-09,ITEM_005,4
2024-05-09,ITEM_008,17
2024-05-09,ITEM_009,1
2024-05-09,ITEM_008,14
2024-05-09,ITEM_005,3
2024-05-09,ITEM_009,14
2024-05-09,ITEM_009,4
2024-05-09,ITEM_004,8
2024-05-10,ITEM_009,14
2024-05-10,ITEM_006,9
2024-05-10,ITEM_008,16
2024-05-10,ITEM_001,16
2024-05-10,ITEM_003,11
2024-05-10,ITEM_002,5
2024-05-11,ITEM_005,3
2024-05-11,ITEM_001,9
2024-05-11,ITEM_009,4
2024-05-11,ITEM_003,17
2024-05-11,ITEM_002,1
2024-05-11,ITEM_008,13
2024-05-11,ITEM_007,15
2024-05-11,ITEM_008,12
2024-05-12,ITEM_009,19
2024-05-12,ITEM_010,8
2024-05-12,ITEM_005,19
2024-05-12,ITEM_006,19
2024-05-12,ITEM_004,7
2024-05-12,ITEM_004,12
2024-05-12,ITEM_003,12
2024-05-12,ITEM_002,2
2024-05-12,ITEM_007,9
2024-05-12,ITEM_001,8
2024-05-13,ITEM_006,6
2024-05-13,ITEM_006,18
2024-05-13,ITEM_001,12
2024-05-13,ITEM_006,8
2024-05-13,ITEM_003,10
2024-05-13,ITEM_001,13
2024-05-13,ITEM_001,3
2024-05-13,ITEM_008,14
2024-05-13,ITEM_003,16
2024-05-13,ITEM_004,17
2024-05-13,ITEM_006,17
2024-05-14,ITEM_008,11
2024-05-14,ITEM_004,1
2024-05-14,ITEM_010,7
2024-05-14,ITEM_005,17
2024-05-14,ITEM_010,11
2024-05-15,ITEM_009,9
2024-05-15,ITEM_008,5
2024-05-15,ITEM_001,9
2024-05-15,ITEM_001,19
2024-05-15,ITEM_007,9
2024-05-15,ITEM_007,13
2024-05-15,ITEM_003,11
2024-05-15,ITEM_001,8
2024-05-15,ITEM_003,12
2024-05-15,ITEM_008,8
2024-05-16,ITEM_001,13
2024-05-16,ITEM_010,7
2024-05-16,ITEM_010,5
2024-05-16,ITEM_008,14
2024-05-16,ITEM_007,13
2024-05-16,ITEM_007,17
2024-05-16,ITEM_004,18
2024-05-16,ITEM_002,2
2024-05-16,ITEM_004,1
2024-05-17,ITEM_002,5
2024-05-17,ITEM_003,15
2024-05-17,ITEM_008,17
2024-05-17,ITEM_001,12
2024-05-17,ITEM_010,19
2024-05-17,ITEM_009,7
2024-05-17,ITEM_002,9
2024-05-17,ITEM_010,2
2024-05-18,ITEM_010,14
2024-05-18,ITEM_002,19
2024-05-18,ITEM_006,9
2024-05-18,ITEM_009,7
2024-05-18,ITEM_003,6
2024-05-18,ITEM_005,2
2024-05-18,ITEM_006,3
2024-05-19,ITEM_002,17
2024-05-19,ITEM_009,12
2024-05-19,ITEM_003,11
2024-05-19,ITEM_001,13
2024-05-19,ITEM_010,5
2024-05-19,ITEM_005,17
2024-05-19,ITEM_009,6
2024-05-19,ITEM_005,11
2024-05-19,ITEM_002,4
2024-05-19,ITEM_003,13
2024-05-19,ITEM_007,9
2024-05-19,ITEM_005,6
2024-05-20,ITEM_002,3
2024-05-20,ITEM_003,12
2024-05-20,ITEM_009,8
2024-05-20,ITEM_010,4
2024-05-20,ITEM_001,7
2024-05-20,ITEM_002,5
2024-05-20,ITEM_007,4
2024-05-20,ITEM_005,1
2024-05-20,ITEM_001,15
2024-05-20,ITEM_004,19
2024-05-20,ITEM_010,18
2024-05-20,ITEM_003,11
2024-05-20,ITEM_001,17
2024-05-20,ITEM_006,5
2024-05-21,ITEM_002,16
2024-05-21,ITEM_004,12
2024-05-21,ITEM_006,1
2024-05-21,ITEM_004,17
2024-05-21,ITEM_002,5
2024-05-21,ITEM_008,3
2024-05-21,ITEM_004,14
2024-05-21,ITEM_006,11
2024-05-21,ITEM_010,19
2024-05-21,ITEM_002,6
2024-05-21,ITEM_005,10
2024-05-21,ITEM_005,5
2024-05-22,ITEM_005,3
2024-05-22,ITEM_007,6
2024-05-22,ITEM_004,18
2024-05-22,ITEM_009,17
2024-05-22,ITEM_004,17
2024-05-22,ITEM_006,4
2024-05-22,ITEM_005,5
2024-05-22,ITEM_009,17
2024-05-22,ITEM_002,13
2024-05-22,ITEM_006,19
2024-05-22,ITEM_003,10
2024-05-22,ITEM_002,13
2024-05-22,ITEM_003,17
2024-05-22,ITEM_005,14
2024-05-23,ITEM_007,4
2024-05-23,ITEM_003,1
2024-05-23,ITEM_008,3
2024-05-23,ITEM_002,11
2024-05-23,ITEM_004,19
2024-05-23,ITEM_001,3
2024-05-23,ITEM_002,8
2024-05-23,ITEM_006,19
2024-05-23,ITEM_005,7
2024-05-24,ITEM_008,5
2024-05-24,ITEM_001,5
2024-05-24,ITEM_004,19
2024-05-24,ITEM_005,2
2024-05-24,ITEM_006,13
2024-05-24,ITEM_006,11
2024-05-24,ITEM_007,5
2024-05-24,ITEM_001,9
2024-05-24,ITEM_010,12
2024-05-25,ITEM_001,19
2024-05-25,ITEM_003,16
2024-05-25,ITEM_004,6
2024-05-25,ITEM_007,4
2024-05-25,ITEM_006,11
2024-05-25,ITEM_001,15
2024-05-25,ITEM_009,19
2024-05-25,ITEM_002,17
2024-05-25,ITEM_003,14
2024-05-25,ITEM_002,19
2024-05-26,ITEM_007,13
2024-05-26,ITEM_003,16
2024-05-26,ITEM_009,8
2024-05-26,ITEM_004,13
2024-05-26,ITEM_001,17
2024-05-26,ITEM_001,1
2024-05-26,ITEM_008,19
2024-05-26,ITEM_006,3
2024-05-27,ITEM_005,13
2024-05-27,ITEM_007,16
2024-05-27,ITEM_002,11
2024-05-27,ITEM_003,10
2024-05-27,ITEM_010,16
2024-05-27,ITEM_002,9
2024-05-27,ITEM_008,3
2024-05-27,ITEM_008,15
2024-05-27,ITEM_003,19
2024-05-27,ITEM_002,8
2024-05-27,ITEM_010,17
2024-05-27,ITEM_008,7
2024-05-27,ITEM_007,3
2024-05-27,ITEM_001,4
2024-05-27,ITEM_009,5
2024-05-28,ITEM_005,13
2024-05-28,ITEM_008,8
2024-05-28,ITEM_005,9
2024-05-28,ITEM_001,4
2024-05-28,ITEM_003,2
2024-05-29,ITEM_007,9
2024-05-29,ITEM_002,14
2024-05-29,ITEM_004,6
2024-05-29,ITEM_003,8
2024-05-29,ITEM_003,14
2024-05-29,ITEM_002,13
2024-05-29,ITEM_003,6
2024-05-29,ITEM_002,8
2024-05-29,ITEM_001,2
2024-05-29,ITEM_010,16
2024-05-29,ITEM_006,2
2024-05-29,ITEM_002,13
2024-05-30,ITEM_002,7
2024-05-30,ITEM_003,8
2024-05-30,ITEM_007,14
2024-05-30,ITEM_008,7
2024-05-30,ITEM_005,7
2024-05-30,ITEM_001,17
2024-05-30,ITEM_009,13
2024-05-30,ITEM_005,19
2024-05-30,ITEM_005,19
2024-05-30,ITEM_009,17
2024-05-30,ITEM_007,10
2024-05-30,ITEM_010,4
2024-05-31,ITEM_006,18
2024-05-31,ITEM_002,14
2024-05-31,ITEM_004,15
2024-05-31,ITEM_006,4
2024-05-31,ITEM_007,8
2024-05-31,ITEM_002,12
2024-05-31,ITEM_007,14
2024-05-31,ITEM_002,18
2024-05-31,ITEM_008,2
2024-05-31,ITEM_009,12
2024-05-31,ITEM_001,15
2024-05-31,ITEM_009,17
2024-06-01,ITEM_010,18
2024-06-01,ITEM_006,6
2024-06-01,ITEM_001,18
2024-06-01,ITEM_008,9
2024-06-01,ITEM_006,5
2024-06-01,ITEM_009,11
2024-06-01,ITEM_009,1
2024-06-01,ITEM_003,9
2024-06-01,ITEM_002,12
2024-06-01,ITEM_004,4
2024-06-01,ITEM_002,15
2024-06-01,ITEM_003,13
2024-06-01,ITEM_003,17
2024-06-01,ITEM_006,16
2024-06-02,ITEM_003,5
2024-06-02,ITEM_001,1
2024-06-02,ITEM_009,10
2024-06-02,ITEM_007,11
2024-06-02,ITEM_005,1
2024-06-02,ITEM_008,12
2024-06-02,ITEM_001,4
2024-06-02,ITEM_009,9
2024-06-02,ITEM_005,19
2024-06-02,ITEM_003,12
2024-06-02,ITEM_005,10
2024-06-02,ITEM_001,5
2024-06-03,ITEM_007,9
2024-06-03,ITEM_003,15
2024-06-03,ITEM_002,14
2024-06-03,ITEM_003,12
2024-06-03,ITEM_009,7
2024-06-03,ITEM_009,13
2024-06-03,ITEM_002,5
2024-06-03,ITEM_004,2
2024-06-03,ITEM_009,9
2024-06-03,ITEM_006,11
2024-06-04,ITEM_008,1
2024-06-04,ITEM_004,13
2024-06-04,ITEM_007,13
2024-06-04,ITEM_002,9
2024-06-04,ITEM_008,8
2024-06-04,ITEM_007,4
2024-06-04,ITEM_002,3
2024-06-04,ITEM_006,12
2024-06-04,ITEM_005,8
2024-06-04,ITEM_006,1
2024-06-05,ITEM_005,11
2024-06-05,ITEM_003,13
2024-06-05,ITEM_009,17
2024-06-05,ITEM_006,10
2024-06-05,ITEM_005,12
2024-06-05,ITEM_005,10
2024-06-05,ITEM_005,6
2024-06-05,ITEM_008,2
2024-06-06,ITEM_001,4
2024-06-06,ITEM_010,3
2024-06-06,ITEM_009,3
2024-06-06,ITEM_006,17
2024-06-06,ITEM_006,11
2024-06-06,ITEM_009,4
2024-06-06,ITEM_010,6
2024-06-06,ITEM_001,16
2024-06-06,ITEM_001,8
2024-06-06,ITEM_010,12
2024-06-07,ITEM_006,10
2024-06-07,ITEM_009,2
2024-06-07,ITEM_005,6
2024-06-07,ITEM_007,1
2024-06-07,ITEM_007,7
2024-06-07,ITEM_004,12
2024-06-07,ITEM_005,4
2024-06-07,ITEM_007,4
2024-06-07,ITEM_003,9
2024-06-07,ITEM_008,1
2024-06-07,ITEM_007,8
2024-06-07,ITEM_006,4
2024-06-07,ITEM_008,3
2024-06-07,ITEM_009,2
2024-06-07,ITEM_002,13
2024-06-08,ITEM_010,4
2024-06-08,ITEM_010,8
2024-06-08,ITEM_009,5
2024-06-08,ITEM_008,18
2024-06-08,ITEM_006,9
2024-06-08,ITEM_001,12
2024-06-08,ITEM_007,10
2024-06-08,ITEM_009,10
2024-06-08,ITEM_003,11
2024-06-08,ITEM_005,8
2024-06-08,ITEM_008,4
2024-06-09,ITEM_001,17
2024-06-09,ITEM_004,6
2024-06-09,ITEM_008,15
2024-06-09,ITEM_009,14
2024-06-09,ITEM_002,17
2024-06-09,ITEM_002,5
2024-06-09,ITEM_004,9
2024-06-09,ITEM_008,1
2024-06-09,ITEM_002,6
2024-06-09,ITEM_002,15
2024-06-09,ITEM_010,14
2024-06-09,ITEM_005,6
2024-06-09,ITEM_006,18
2024-06-09,ITEM_010,14
2024-06-09,ITEM_003,6
2024-06-10,ITEM_001,17
2024-06-10,ITEM_002,11
2024-06-10,ITEM_006,9
2024-06-10,ITEM_004,3
2024-06-10,ITEM_008,12
2024-06-10,ITEM_005,18
2024-06-10,ITEM_003,6
2024-06-10,ITEM_006,18
2024-06-10,ITEM_010,6
2024-06-10,ITEM_004,12
2024-06-10,ITEM_003,2
2024-06-10,ITEM_001,11
2024-06-11,ITEM_005,16
2024-06-11,ITEM_002,2
2024-06-11,ITEM_007,8
2024-06-11,ITEM_010,8
2024-06-11,ITEM_004,15
2024-06-11,ITEM_001,11
2024-06-11,ITEM_007,17
2024-06-11,ITEM_004,18
2024-06-11,ITEM_006,12
2024-06-11,ITEM_009,5
2024-06-11,ITEM_010,4
2024-06-11,ITEM_005,10
2024-06-11,ITEM_005,10
2024-06-11,ITEM_008,2
2024-06-11,ITEM_007,8
2024-06-12,ITEM_006,5
2024-06-12,ITEM_009,3
2024-06-12,ITEM_010,4
2024-06-12,ITEM_009,2
2024-06-12,ITEM_003,1
2024-06-12,ITEM_009,7
2024-06-12,ITEM_001,3
2024-06-12,ITEM_004,3
2024-06-12,ITEM_003,17
2024-06-12,ITEM_007,14
2024-06-12,ITEM_001,18
2024-06-12,ITEM_004,18
2024-06-12,ITEM_004,1
2024-06-12,ITEM_002,1
2024-06-12,ITEM_010,13
2024-06-13,ITEM_004,10
2024-06-13,ITEM_009,9
2024-06-13,ITEM_005,1
2024-06-13,ITEM_001,2
2024-06-13,ITEM_008,13
2024-06-13,ITEM_009,4
2024-06-13,ITEM_005,11
2024-06-13,ITEM_008,19
2024-06-14,ITEM_003,12
2024-06-14,ITEM_010,19
2024-06-14,ITEM_003,13
2024-06-14,ITEM_007,15
2024-06-14,ITEM_007,7
2024-06-14,ITEM_010,8
2024-06-14,ITEM_005,14
2024-06-14,ITEM_004,10
2024-06-14,ITEM_004,15
2024-06-15,ITEM_004,13
2024-06-15,ITEM_008,9
2024-06-15,ITEM_003,16
2024-06-15,ITEM_007,14
2024-06-15,ITEM_009,4
2024-06-15,ITEM_010,15
2024-06-16,ITEM_005,1
2024-06-16,ITEM_003,15
2024-06-16,ITEM_008,8
2024-06-16,ITEM_004,2
2024-06-16,ITEM_008,10
2024-06-16,ITEM_004,3
2024-06-16,ITEM_002,17
2024-06-17,ITEM_005,13
2024-06-17,ITEM_005,9
2024-06-17,ITEM_009,6
2024-06-17,ITEM_005,10
2024-06-17,ITEM_008,7
2024-06-17,ITEM_007,6
2024-06-17,ITEM_005,3
2024-06-17,ITEM_003,15
2024-06-17,ITEM_004,12
2024-06-17,ITEM_006,19
2024-06-17,ITEM_004,15
2024-06-18,ITEM_005,13
2024-06-18,ITEM_007,18
2024-06-18,ITEM_005,16
2024-06-18,ITEM_003,14
2024-06-18,ITEM_009,16
2024-06-18,ITEM_006,4
2024-06-18,ITEM_007,16
2024-06-18,ITEM_008,8
2024-06-18,ITEM_001,16
2024-06-18,ITEM_007,10
2024-06-18,ITEM_010,2
2024-06-18,ITEM_009,17
2024-06-18,ITEM_010,17
2024-06-19,ITEM_004,15
2024-06-19,ITEM_009,5
2024-06-19,ITEM_006,17
2024-06-19,ITEM_001,19
2024-06-19,ITEM_004,17
2024-06-19,ITEM_009,2
2024-06-19,ITEM_008,15
2024-06-19,ITEM_007,6
2024-06-20,ITEM_007,7
2024-06-20,ITEM_009,17
2024-06-20,ITEM_002,9
2024-06-20,ITEM_009,13
2024-06-20,ITEM_006,6
2024-06-21,ITEM_004,3
2024-06-21,ITEM_001,17
2024-06-21,ITEM_007,1
2024-06-21,ITEM_001,3
2024-06-21,ITEM_010,15
